np_id,np_smi,chem_id,chem_smi,standard,pvalue,Assay_ChEMBL_ID,Confidence_Score,Assay_Type,target_id,target_name,target_organism
LTS0046173,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,CHEMBL259599,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]2(F)CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,Kd,8.51,CHEMBL922711,9,B,CHEMBL3305,Testis-specific androgen-binding protein,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4069506,O=c1cc(-c2cccc(Cl)c2Cl)oc2c1ccc1ccccc12,IC50,7.96,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0036677,Cc1cc(=O)oc2cc(O)ccc12,CHEMBL273101,Cc1c(Br)c(=O)oc2c(Br)c(O)ccc12,Ki,7.22,CHEMBL4336765,9,B,CHEMBL3629,Casein kinase II alpha,Homo sapiens
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058411,CN1C(=N)N/C(=C\c2c[nH]c3cccc(Br)c23)C1=O,IC50,5.82,CHEMBL2060936,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058411,CN1C(=N)N/C(=C\c2c[nH]c3cccc(Br)c23)C1=O,IC50,4.43,CHEMBL2060937,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4096846,O=c1cc(-c2ccccc2I)oc2c1ccc1ccccc12,IC50,4.71,CHEMBL4480587,9,B,CHEMBL3649,Xanthine dehydrogenase,Bos taurus
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4096846,O=c1cc(-c2ccccc2I)oc2c1ccc1ccccc12,IC50,7.79,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL175450,O=c1cc(-c2ccccc2Cl)oc2c1ccc1ccccc12,IC50,7.67,CHEMBL4380057,9,B,CHEMBL4878,Cytochrome P450 1B1,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL175450,O=c1cc(-c2ccccc2Cl)oc2c1ccc1ccccc12,IC50,6.95,CHEMBL4380059,9,A,CHEMBL3356,Cytochrome P450 1A2,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL175450,O=c1cc(-c2ccccc2Cl)oc2c1ccc1ccccc12,IC50,6.64,CHEMBL4380058,9,A,CHEMBL2231,Cytochrome P450 1A1,Homo sapiens
LTS0114690,Cc1ccc(O)c2c1C[C@@H](C)OC2=O,CHEMBL4515749,Cc1cc(Br)c(O)c2c1C[C@@H](C)OC2=O,IC50,4.54,CHEMBL4393412,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0259266,COc1ccc(OC)c(C(O)CN)c1,CHEMBL191050,COc1cc(C(O)CN)c(OC)cc1Br,Ki,8.68,CHEMBL4009961,9,B,CHEMBL322,Serotonin 2a (5-HT2a) receptor,Rattus norvegicus
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL425868,O=c1cc(-c2ccc(Cl)cc2)oc2c1ccc1ccccc12,IC50,7.97,CHEMBL4380059,9,A,CHEMBL3356,Cytochrome P450 1A2,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL425868,O=c1cc(-c2ccc(Cl)cc2)oc2c1ccc1ccccc12,IC50,8.38,CHEMBL4380057,9,B,CHEMBL4878,Cytochrome P450 1B1,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL425868,O=c1cc(-c2ccc(Cl)cc2)oc2c1ccc1ccccc12,IC50,8.37,CHEMBL4380058,9,A,CHEMBL2231,Cytochrome P450 1A1,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4084903,O=c1cc(-c2cc(F)cc(F)c2)oc2c1ccc1ccccc12,IC50,9.11,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4084903,O=c1cc(-c2cc(F)cc(F)c2)oc2c1ccc1ccccc12,IC50,5.16,CHEMBL4480587,9,B,CHEMBL3649,Xanthine dehydrogenase,Bos taurus
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4078823,O=c1cc(-c2ccc(Br)cc2)oc2c1ccc1ccccc12,IC50,5.05,CHEMBL4480587,9,B,CHEMBL3649,Xanthine dehydrogenase,Bos taurus
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4078823,O=c1cc(-c2ccc(Br)cc2)oc2c1ccc1ccccc12,IC50,7.54,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0039167,O=C(O)CCCCCCCCCCCO,CHEMBL118417,CCCCCCCCCCCCCCC(Br)C(=O)O,IC50,5.7,CHEMBL5131022,9,B,CHEMBL5169204,Palmitoyltransferase ZDHHC2,Homo sapiens
LTS0039167,O=C(O)CCCCCCCCCCCO,CHEMBL118417,CCCCCCCCCCCCCCC(Br)C(=O)O,IC50,5.26,CHEMBL5131019,9,B,CHEMBL5169156,Palmitoyltransferase ZDHHC20,Homo sapiens
LTS0111335,NCCc1ccc(O)cc1,CHEMBL1255790,Cl.NCCc1ccc(O)cc1,EC50,6.43,CHEMBL3075970,9,F,CHEMBL2285349,TyR1,Chilo suppressalis
LTS0040807,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,CHEMBL489718,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,IC50,5.9,CHEMBL1003729,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0116548,O=C(O)c1ccccc1O,CHEMBL3244575,O=C(O)c1cccc(F)c1O,Kd,4.38,CHEMBL4369787,9,B,CHEMBL3253,Serum albumin,Homo sapiens
LTS0116548,O=C(O)c1ccccc1O,CHEMBL3244575,O=C(O)c1cccc(F)c1O,Kd,4.39,CHEMBL4369788,9,B,CHEMBL3253,Serum albumin,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4092661,O=c1cc(-c2c(F)cccc2F)oc2c1ccc1ccccc12,IC50,8.7,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058413,CN1C(=N)N/C(=C\c2c[nH]c3cc(Br)ccc23)C1=O,IC50,5.42,CHEMBL2060937,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058413,CN1C(=N)N/C(=C\c2c[nH]c3cc(Br)ccc23)C1=O,IC50,6.78,CHEMBL2060936,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0046173,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,CHEMBL1565119,C[C@]12CC[C@H]3[C@@H](C[C@H](F)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,EC50,8.1,CHEMBL5149353,9,B,CHEMBL1871,Androgen Receptor,Homo sapiens
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4102852,O=c1cc(-c2ccc(F)cc2F)oc2c1ccc1ccccc12,IC50,8.85,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4083931,O=c1cc(-c2cc(F)ccc2F)oc2c1ccc1ccccc12,IC50,8.17,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4063269,O=c1cc(-c2ccc(I)cc2)oc2c1ccc1ccccc12,IC50,7.47,CHEMBL4004375,9,B,CHEMBL4105977,Carboxylic ester hydrolase,Sus scrofa
LTS0114690,Cc1ccc(O)c2c1C[C@@H](C)OC2=O,CHEMBL4559886,Cc1cc(Cl)c(O)c2c1C[C@@H](C)OC2=O,IC50,5.66,CHEMBL4393412,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0252223,N[C@H](C(=O)O)[C@H]1C[C@@H]1C(=O)O,CHEMBL61605,N[C@H](C(=O)O)[C@@H]1[C@@H](C(=O)O)C1(F)F,EC50,7.05,CHEMBL713191,9,F,CHEMBL2851,Metabotropic glutamate receptor 2,Rattus norvegicus
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058414,CN1C(=N)N/C(=C\c2c[nH]c3c(Br)cccc23)C1=O,IC50,5.92,CHEMBL2060936,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0034883,CN1C(=N)N/C(=C/c2c[nH]c3ccccc23)C1=O,CHEMBL2058414,CN1C(=N)N/C(=C\c2c[nH]c3c(Br)cccc23)C1=O,IC50,4.85,CHEMBL2060937,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0111335,NCCc1ccc(O)cc1,CHEMBL450477,NCCc1c(F)cc(O)cc1F,EC50,6.12,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0036677,Cc1cc(=O)oc2cc(O)ccc12,CHEMBL104679,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,IC50,6.72,CHEMBL1068436,9,B,CHEMBL4234,Estradiol 17-beta-dehydrogenase 3,Homo sapiens
LTS0113417,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,CHEMBL122757,Oc1cc2c(cc1O)C(Cc1cc(I)cc(I)c1)NCC2,Ki,9.52,CHEMBL650854,9,B,CHEMBL210,Beta-2 adrenergic receptor,Homo sapiens
LTS0113417,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,CHEMBL122757,Oc1cc2c(cc1O)C(Cc1cc(I)cc(I)c1)NCC2,Ki,6.75,CHEMBL857876,9,B,CHEMBL2069,Thromboxane A2 receptor,Homo sapiens
LTS0113417,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,CHEMBL122757,Oc1cc2c(cc1O)C(Cc1cc(I)cc(I)c1)NCC2,Ki,6.74,CHEMBL647365,9,B,CHEMBL213,Beta-1 adrenergic receptor,Homo sapiens
LTS0114690,Cc1ccc(O)c2c1C[C@@H](C)OC2=O,CHEMBL4585681,Cc1cc(I)c(O)c2c1C[C@@H](C)OC2=O,IC50,4.8,CHEMBL4393412,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0086720,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,CHEMBL3775788,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)CBr,Ki,6.51,CHEMBL3776167,9,B,CHEMBL4302,P-glycoprotein 1,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Kd,4.61,CHEMBL4615310,9,B,CHEMBL2061,Retinoid X receptor alpha,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.74,CHEMBL2424419,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Ki,6.43,CHEMBL1909107,9,B,CHEMBL5017,Serotonin 4 (5-HT4) receptor,Cavia porcellus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Ki,5.04,CHEMBL1071737,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,5.56,CHEMBL2166020,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.74,CHEMBL1071734,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Ki,6.54,CHEMBL1071736,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.74,CHEMBL1767833,9,B,CHEMBL5077,Butyrylcholinesterase,Equus caballus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,5.38,CHEMBL4775923,9,B,CHEMBL4849,Serine/threonine-protein kinase NEK7,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,6.21,CHEMBL2166022,9,B,CHEMBL220,Acetylcholinesterase,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,6.43,CHEMBL2424420,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],Kd,4.81,CHEMBL4775924,9,B,CHEMBL4849,Serine/threonine-protein kinase NEK7,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.11,CHEMBL4729683,9,B,CHEMBL4523350,NAD(+) hydrolase SARM1,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,5.0,CHEMBL3865870,9,B,CHEMBL3999,Cell division protein ftsZ,Escherichia coli K-12
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,5.51,CHEMBL4134825,9,B,CHEMBL240,HERG,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,5.65,CHEMBL1909107,9,B,CHEMBL5017,Serotonin 4 (5-HT4) receptor,Cavia porcellus
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.33,CHEMBL4708698,9,B,CHEMBL1914,Butyrylcholinesterase,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.76,CHEMBL4708697,9,B,CHEMBL220,Acetylcholinesterase,Homo sapiens
LTS0101484,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,4.8,CHEMBL3865871,9,B,CHEMBL3999,Cell division protein ftsZ,Escherichia coli K-12
LTS0238805,O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL599761,O=C1C[C@H](c2ccccc2)Oc2cc(F)ccc21,IC50,6.19,CHEMBL1071596,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0092642,Oc1ccccc1,CHEMBL259068,Oc1cc(F)cc(F)c1,Ki,4.95,CHEMBL933691,9,B,CHEMBL5973,Carbonic anhydrase 15,Mus musculus
LTS0092642,Oc1ccccc1,CHEMBL259068,Oc1cc(F)cc(F)c1,Ki,6.03,CHEMBL2341785,9,B,CHEMBL3594,Carbonic anhydrase IX,Homo sapiens
LTS0092642,Oc1ccccc1,CHEMBL259068,Oc1cc(F)cc(F)c1,Ki,4.15,CHEMBL2341307,9,B,CHEMBL3242,Carbonic anhydrase XII,Homo sapiens
LTS0092642,Oc1ccccc1,CHEMBL259068,Oc1cc(F)cc(F)c1,Ki,4.41,CHEMBL2341787,9,B,CHEMBL261,Carbonic anhydrase I,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,IC50,6.43,CHEMBL2060937,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.27,CHEMBL2445940,9,B,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.58,CHEMBL2445944,9,B,CHEMBL1899,Serotonin 3a (5-HT3a) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.61,CHEMBL2445945,9,B,CHEMBL225,Serotonin 2c (5-HT2c) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.6,CHEMBL2445951,9,B,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.79,CHEMBL2445946,9,B,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,Ki,5.04,CHEMBL2445942,9,B,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,IC50,7.07,CHEMBL2060936,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0216673,O=C(O)c1cccnc1,CHEMBL1723657,O=C(O)c1ccc(Cl)nc1,Ki,9.25,CHEMBL4418184,9,B,CHEMBL4523354,Nicotinate phosphoribosyltransferase,Homo sapiens
LTS0044916,O=C1Nc2ccccc2C1=O,CHEMBL115897,O=C1Nc2ccc(Br)cc2C1=O,IC50,4.19,CHEMBL1771981,9,B,CHEMBL2730,Protein-glutamine gamma-glutamyltransferase,Homo sapiens
LTS0044916,O=C1Nc2ccccc2C1=O,CHEMBL115897,O=C1Nc2ccc(Br)cc2C1=O,Ki,4.5,CHEMBL918627,9,B,CHEMBL2265,Acyl coenzyme A:cholesterol acyltransferase,Homo sapiens
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,4.0,CHEMBL1035860,9,B,CHEMBL3817,Bcl2-antagonist of cell death (BAD),Homo sapiens
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],Ki,6.5,CHEMBL2166026,9,B,CHEMBL220,Acetylcholinesterase,Homo sapiens
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,4.99,CHEMBL2166019,9,B,CHEMBL1914,Butyrylcholinesterase,Homo sapiens
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],Ki,6.04,CHEMBL2166025,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,5.2,CHEMBL2166018,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],Ki,5.95,CHEMBL2166027,9,B,CHEMBL220,Acetylcholinesterase,Homo sapiens
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],Ki,6.32,CHEMBL2166024,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,5.42,CHEMBL2166020,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0231770,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,5.81,CHEMBL2166022,9,B,CHEMBL220,Acetylcholinesterase,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,5.19,CHEMBL2445945,9,B,CHEMBL225,Serotonin 2c (5-HT2c) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,5.05,CHEMBL2445949,9,B,CHEMBL1983,Serotonin 1d (5-HT1d) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,6.01,CHEMBL2445946,9,B,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,5.14,CHEMBL2445941,9,B,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,5.16,CHEMBL2445942,9,B,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,IC50,6.82,CHEMBL2060936,9,B,CHEMBL1951,Monoamine oxidase A,Homo sapiens
LTS0020569,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,CHEMBL2058429,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,IC50,5.55,CHEMBL2060937,9,B,CHEMBL2039,Monoamine oxidase B,Homo sapiens
LTS0254448,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@@H]2[C@@]3(C)C[C@@H](c4ccoc4)OC(=O)[C@H]3CC[C@]21C,CHEMBL3359809,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3cc(Br)oc3Br)C[C@]21C,EC50,6.62,CHEMBL3388550,9,F,CHEMBL237,Kappa opioid receptor,Homo sapiens
